skill_id,unique_skill_title,unique_skill_description,skill_type,is_emerging_skill,is_casl_skill
skill_aab6734f090c,Autonomous Vehicle Equipment and System Operation,"Check and operate autonomous vehicle equipment and systems before, during, and after service operations",tsc,False,False
skill_8d0b10735859,Autonomous Vehicle Incident Management,Apply incident management procedures to respond to autonomous vehicle accidents and incidents in accordance with regulatory and organisational requirements,tsc,False,False
skill_bc33eae6002c,Autonomous Vehicle Operations,Operate autonomous vehicles in accordance with regulatory and operational requirements,tsc,False,False
skill_1d0e8153de6c,Autonomous Vehicle Remote Intervention and System Recovery,"Apply remote intervention, system recovery, and fleet management procedures to maintain safe autonomous vehicle operations and drive operational improvements",tsc,False,False
skill_5d2e76d95342,Autonomous Vehicles Principles Applications,Apply autonomous vehicle concepts and safety principles to support safe and compliant autonomous vehicle operations within defined operational limits,tsc,False,False
skill_80607d34e66a,Aviation Accident and Incident Response Management,"Deploy appropriate tools, procedures and resources to respond to aviation inustry accidents and incidents",tsc,False,False
skill_8caf35ff9b08,Aviation Emergency Response Planning,"Plan emergency response procedures to manage incidents and accidents at the airside, terminals and landside",tsc,False,False
skill_682c3858890e,Aviation Legislation Compliance,Comply with relevant aviation legislative and regulatory requirements by establishing and adhering to operating procedures to prevent incidents of non-compliance and regulatory oversight,tsc,False,False
skill_f57bd73ca1a2,Baggage Handling Operations,Manage overall baggage handling operations according to safety standards and Standard Operating Procedures (SOPs),tsc,False,False
skill_c2fe8b6a8df5,Baggage Loading and Unloading Administration,Manage baggage loading and unloading activities to and from the aircraft in accordance with loading plans and Standard Operating Procedures (SOPs),tsc,False,False
skill_df25ded562eb,Baggage Lost and Found Operations,Provide quality services and execute appropriate actions to ensure timely delivery and recovery of lost baggage,tsc,False,False
skill_9df0b7186e44,Baggage Security Screening Operations,Screen baggage in accordance with 100 percent Hold Baggage Screening (HBS) standards to facilitate detection and prohibition of explosives and security threats,tsc,False,False
skill_57f579ce7cdf,Baggage Services Management,Manage all baggage service operations to deliver baggage to and from aircraft,tsc,False,False
skill_ead7831e351c,Ballast System Design,"Design ballast systems for ships, rigs and/or conversions by interpreting trim and stability tables and applying principles of fluid dynamics, pumping and piping systems, in compliance with regulations",tsc,False,True
skill_75403bd385ad,Battery Systems Design Management,Design and review battery systems according to capacity requirements and site constraints,tsc,False,False
skill_8084c31583c0,Battery and Battery Charger Maintenance,Implement preventive and corrective maintenance activities of battery and battery charger,tsc,False,False
skill_f63863e0fc07,Battery and Energy Storage System Testing and Diagnostics,"Test, analyse and evaluate Battery and Energy Storage Systems performance, leveraging on diagnostic methodologies to uncover and troubleshoot issues and identify opportunities to enhance BESS performance and efficiency, while integrating emerging technologies into testing and diagnostic approaches across various battery and material types, ensuring compliance with industry standards and regulations",tsc,False,False
skill_12185db157a2,Behaviour Change Facilitation,Drive mindset shifts and behaviour changes to sustain learning initiatives and interventions,tsc,False,False
skill_aed5d5688cde,Behavioural Analysis and Predictive Screening,Mitigate security threats by deploying behavioural analysis and predictive screening techniques,tsc,True,False
skill_b734f2aa049d,Behavioural Economics,"Examine psychological, behavioural, emotional and social factors to uncover insights on how people behave and make decisions",tsc,False,True
skill_8de5a72f3f47,Behavioural Finance,"Examine the psychological, social, cognitive and emotional factors in investment",tsc,False,False
skill_b117f9cff394,Behavioural Safety Management,Manage behavioural safety programmes in an organisation,tsc,False,False
skill_64159c7bd087,Bell Service Delivery,"Greet and provide assistance to arriving and departing guests, including luggage handling and delivery of items to rooms",tsc,False,False
skill_6f3b2ca27465,Benchmarking,Compare organisational performance to other organisations and industries,tsc,False,False
skill_9ac5d555b3d0,Benefits Management,"Manage the implementation, review and administration of benefits to employees",tsc,False,True
skill_788e82781b7c,Bias Identification and Mitigation,Idenitfy and mitigate AI bias in content database,tsc,False,False
skill_2e28587f7390,Billing Enquiry Management,"Manage overall billing-related enquiries, extensions and mitigate disputes",tsc,False,False
skill_fd4ae3ab1824,Billing Procedure,Perform and manage billing procedures and finance-related activities,tsc,False,True
skill_20e4ff72a387,Billing Process Improvement Management,Manage billing operations to improve efficiency and data integrity,tsc,False,False
